order_id,order_date,sales_date,order_amount,order_status,order_deleted,contract_id,product_id
3672,2023-09-05,2023-09-06,8,activated,False,1557,88
3673,2023-03-11,2023-04-10,3,activated,False,2450,4
3674,2023-10-18,2023-11-10,10,activated,False,4697,38
3675,2023-02-06,2023-02-23,7,activated,False,145,53
3676,2023-12-09,2023-12-13,8,activated,False,4765,40
3677,2023-01-10,2023-02-02,10,activated,False,4658,37
3678,2023-09-29,2023-10-25,10,activated,False,3770,73
3679,2023-08-29,2023-09-05,5,activated,False,3039,59
3680,2023-12-22,2023-12-24,10,activated,False,4307,43
3681,2023-08-15,2023-09-03,2,activated,False,581,66
3682,2023-03-22,2023-03-25,10,completed,False,1355,36
3683,2023-10-21,2023-10-28,9,activated,False,1534,10
3684,2023-08-26,2023-09-03,10,activated,False,4416,66
3685,2023-08-08,2023-08-10,3,activated,False,3394,98
3686,2023-05-24,2023-06-17,5,completed,False,3497,89
3687,2023-04-04,2023-04-05,10,activated,False,2955,80
3688,2023-01-25,2023-02-18,10,activated,False,4429,67
3689,2023-02-10,2023-03-04,3,completed,False,2636,62
3690,2023-03-02,2023-03-11,10,activated,False,4513,21
3691,2023-09-20,2023-10-04,8,completed,False,3503,97
3692,2023-01-30,2023-02-21,4,activated,False,3057,15
3693,2023-09-13,2023-09-24,5,completed,False,2928,13
3694,2023-04-23,2023-05-14,3,activated,False,3558,19
3695,2023-12-13,2023-12-16,1,activated,False,1799,83
3696,2023-09-17,2023-09-22,9,activated,False,676,13
3697,2023-05-10,2023-05-21,10,activated,False,4131,7
3698,2023-08-19,2023-08-24,8,activated,False,2199,71
3699,2023-01-11,2023-01-22,6,activated,False,2511,35
3700,2023-06-24,2023-06-29,6,activated,False,3407,27
3701,2023-01-17,2023-01-21,1,activated,False,4783,22
3702,2023-12-19,2023-12-23,4,completed,False,4115,65
3703,2023-10-15,2023-11-06,10,activated,False,379,69
3704,2023-08-15,2023-08-28,7,activated,False,879,101
3705,2023-01-01,2023-01-11,9,activated,False,4269,8
3706,2023-07-20,2023-08-09,9,activated,False,2006,12
3707,2023-09-15,2023-09-25,6,completed,False,1115,64
3708,2023-10-13,2023-10-14,9,activated,False,265,94
3709,2023-11-20,2023-12-12,9,activated,False,86,56
3710,2023-09-19,2023-10-05,10,activated,False,2065,13
3711,2023-09-22,2023-10-03,2,activated,False,477,96
3712,2023-09-19,2023-10-04,9,activated,False,522,40
3713,2023-02-17,2023-03-05,3,activated,False,4435,34
3714,2023-06-10,2023-06-12,10,activated,False,3510,43
3715,2023-04-01,2023-04-06,10,activated,False,3479,94
3716,2023-01-05,2023-01-20,6,activated,False,1978,92
3717,2023-11-17,2023-12-11,3,activated,False,4531,95
3718,2023-03-09,2023-03-13,9,activated,False,2756,51
3719,2023-03-28,2023-04-11,2,activated,False,634,17
3720,2023-04-16,2023-04-26,7,activated,False,3184,46
3721,2023-04-16,2023-05-01,4,activated,False,2183,79
3722,2023-05-09,2023-05-11,8,activated,False,4299,29
3723,2023-08-25,2023-09-01,2,activated,False,4940,61
3724,2023-06-28,2023-07-25,5,activated,False,894,51
3725,2023-03-16,2023-03-30,3,activated,False,3559,57
3726,2023-04-07,2023-04-13,9,completed,False,4171,53
3727,2023-08-04,2023-08-12,9,activated,False,2159,68
3728,2023-11-02,2023-11-17,2,activated,False,156,4
3729,2023-10-18,2023-11-11,6,activated,False,3811,24
3730,2023-09-21,2023-09-29,5,activated,False,937,23
3731,2023-08-03,2023-08-17,7,activated,False,4333,79
3732,2023-02-23,2023-03-25,5,completed,False,921,48
3733,2023-05-07,2023-05-16,5,activated,False,398,69
3734,2023-04-26,2023-05-04,4,completed,False,4844,93
3735,2023-10-23,2023-11-01,2,activated,False,477,3
3736,2023-03-02,2023-03-24,6,activated,False,1383,20
3737,2023-07-28,2023-08-06,1,activated,False,4983,7
3738,2023-12-27,2024-01-01,6,activated,False,1052,57
3739,2023-03-07,2023-03-10,9,activated,False,3431,78
3740,2023-04-29,2023-05-29,7,activated,False,3811,10
3741,2023-09-30,2023-10-05,8,activated,False,1905,20
3742,2023-08-14,2023-09-11,5,activated,False,4397,79
3743,2023-08-06,2023-08-28,7,activated,False,1928,14
3744,2023-12-23,2024-01-22,7,activated,False,1050,17
3745,2023-10-30,2023-11-03,7,activated,False,1467,60
3746,2023-12-23,2024-01-20,8,activated,False,1476,8
3747,2023-12-12,2023-12-18,10,activated,False,624,34
3748,2023-01-16,2023-01-17,7,activated,False,2859,28
3749,2023-04-08,2023-04-20,2,activated,False,3161,3
3750,2023-02-22,2023-02-28,5,activated,False,1576,46
3751,2023-09-08,2023-09-21,4,activated,False,950,31
3752,2023-08-01,2023-08-26,10,activated,False,272,101
3753,2023-11-23,2023-12-03,1,activated,False,3902,41
3754,2023-10-09,2023-10-28,1,activated,False,3093,53
3755,2023-11-21,2023-12-21,4,activated,False,3190,67
3756,2023-07-03,2023-07-10,7,activated,False,3241,79
3757,2023-09-28,2023-10-09,9,activated,False,108,22
3758,2023-10-25,2023-11-03,5,cancelled,False,1629,91
3759,2023-01-10,2023-01-16,7,activated,False,613,85
3760,2023-03-31,2023-04-22,9,completed,False,2739,77
3761,2023-03-21,2023-03-28,8,activated,False,1523,30
3762,2023-10-20,2023-11-09,9,draft,False,3072,81
3763,2023-12-01,2023-12-06,2,activated,False,3966,86
3764,2023-09-26,2023-10-18,6,activated,False,2436,94
3765,2023-05-02,2023-05-26,9,activated,False,805,29
3766,2023-01-15,2023-02-09,1,none,False,3165,63
3767,2023-07-14,2023-07-27,9,activated,False,466,80
3768,2023-11-06,2023-11-29,6,activated,False,2313,9
3769,2023-05-28,2023-06-09,7,completed,False,2144,24
3770,2023-01-25,2023-02-24,3,completed,False,4658,28
3771,2023-07-23,2023-08-14,9,activated,False,58,66
3772,2023-03-01,2023-03-25,10,activated,False,3797,76
3773,2023-02-15,2023-02-19,2,activated,False,2422,5
3774,2023-05-16,2023-05-31,5,activated,False,2766,42
3775,2023-12-28,2024-01-11,9,activated,False,976,70
3776,2023-03-10,2023-03-17,2,activated,False,4316,85
3777,2023-10-21,2023-11-16,9,activated,False,1015,39
3778,2023-10-11,2023-10-15,5,activated,False,2739,99
3779,2023-07-25,2023-08-17,2,completed,False,2332,28
3780,2023-08-19,2023-08-23,4,activated,False,2977,27
3781,2023-10-23,2023-10-27,9,activated,False,900,32
3782,2023-10-11,2023-11-08,1,activated,False,4878,71
3783,2023-03-17,2023-04-10,5,activated,False,3350,99
3784,2023-08-16,2023-08-30,5,activated,False,588,6
3785,2023-02-13,2023-02-26,6,activated,False,3348,55
3786,2023-12-28,2024-01-26,3,activated,False,2538,46
3787,2023-08-28,2023-08-29,4,activated,False,1602,46
3788,2023-04-13,2023-04-14,7,activated,False,4614,44
3789,2023-11-23,2023-12-02,5,activated,False,918,51
3790,2023-02-26,2023-03-19,5,activated,False,1822,72
3791,2023-07-14,2023-07-29,4,activated,False,2868,1
3792,2023-07-06,2023-07-16,7,activated,False,2276,22
3793,2023-11-26,2023-12-15,3,activated,False,882,50
3794,2023-12-29,2024-01-20,7,activated,False,3178,50
3795,2023-03-29,2023-04-14,1,activated,False,524,71
3796,2023-08-12,2023-08-31,1,activated,False,4967,5
3797,2023-09-21,2023-10-21,8,activated,False,1254,82
3798,2023-03-24,2023-04-14,7,activated,False,2207,26
3799,2023-11-28,2023-12-04,10,activated,False,2564,96
3800,2023-04-19,2023-05-02,6,activated,False,4891,101
3801,2023-08-23,2023-09-01,8,activated,False,4453,76
3802,2023-04-06,2023-05-05,7,activated,False,3592,13
3803,2023-09-01,2023-09-26,4,activated,False,1890,3
3804,2023-11-14,2023-11-27,7,activated,False,4946,82
3805,2023-03-02,2023-03-31,7,activated,False,2373,31
3806,2023-11-26,2023-12-10,10,activated,False,3280,62
3807,2023-08-07,2023-08-11,7,activated,False,3545,5
3808,2023-02-15,2023-02-26,10,activated,False,4612,98
3809,2023-03-15,2023-04-02,4,activated,False,303,55
3810,2023-09-12,2023-10-07,9,activated,False,2280,22
3811,2023-12-09,2024-01-05,3,activated,False,4089,24
3812,2023-12-24,2024-01-09,7,activated,False,4468,94
3813,2023-11-20,2023-12-10,2,cancelled,False,3586,3
3814,2023-10-15,2023-10-27,5,activated,False,2985,86
3815,2023-08-09,2023-08-10,8,activated,False,1739,2
3816,2023-11-05,2023-11-24,2,activated,False,1770,73
3817,2023-03-13,2023-04-12,2,cancelled,False,2374,24
3818,2023-02-03,2023-02-10,1,activated,False,2467,72
3819,2023-08-19,2023-08-28,4,activated,False,1371,50
3820,2023-05-25,2023-06-16,8,activated,False,4247,35
3821,2023-06-20,2023-07-01,10,activated,False,4987,82
3822,2023-05-21,2023-06-10,9,activated,False,2331,40
3823,2023-02-12,2023-02-17,10,activated,False,3075,91
3824,2023-06-02,2023-06-07,9,activated,False,1708,55
3825,2023-09-17,2023-09-19,5,activated,False,1126,6
3826,2023-09-24,2023-10-02,8,activated,False,308,93
3827,2023-12-30,2024-01-08,1,activated,False,4570,78
3828,2023-06-09,2023-07-03,1,activated,False,4587,35
3829,2023-11-04,2023-11-11,3,activated,False,4279,61
3830,2023-03-31,2023-04-28,7,activated,False,4026,100
3831,2023-06-08,2023-07-03,1,activated,False,267,28
3832,2023-02-02,2023-03-01,6,activated,False,4834,11
3833,2023-09-09,2023-09-18,3,activated,False,1218,89
3834,2023-05-26,2023-06-04,8,activated,False,1011,37
3835,2023-06-21,2023-06-28,6,activated,False,2870,35
3836,2023-01-02,2023-01-24,9,completed,False,1103,67
3837,2023-07-10,2023-07-18,6,activated,False,3551,70
3838,2023-06-24,2023-07-19,8,activated,False,4181,13
3839,2023-04-29,2023-05-01,8,activated,False,3810,60
3840,2023-11-12,2023-11-13,3,activated,False,2298,77
3841,2023-03-18,2023-04-13,2,activated,False,152,33
3842,2023-08-31,2023-09-02,5,activated,False,1879,85
3843,2023-12-09,2023-12-31,1,activated,False,904,40
3844,2023-07-13,2023-08-01,5,activated,False,4850,62
3845,2023-11-26,2023-11-27,5,activated,False,2728,46
3846,2023-05-26,2023-06-02,2,activated,False,3609,79
3847,2023-06-28,2023-07-12,3,activated,False,1251,11
3848,2023-11-29,2023-11-30,6,activated,False,4533,17
3849,2023-10-16,2023-11-15,9,activated,False,4394,55
3850,2023-06-01,2023-06-27,2,activated,False,2657,96
3851,2023-09-07,2023-09-12,6,activated,False,3553,60
3852,2023-12-11,2023-12-13,7,activated,False,444,55
3853,2023-09-20,2023-10-14,4,activated,False,2291,24
3854,2023-06-12,2023-07-01,8,activated,False,2338,1
3855,2023-05-27,2023-06-06,3,activated,False,1363,35
3856,2023-08-29,2023-09-14,1,activated,False,2275,1
3857,2023-01-28,2023-02-13,7,activated,False,25,52
3858,2023-11-16,2023-11-26,3,activated,False,3479,12
3859,2023-07-16,2023-08-12,7,completed,False,2350,81
3860,2023-11-08,2023-11-11,1,activated,False,1933,26
3861,2023-10-15,2023-10-28,3,activated,False,2581,21
3862,2023-10-13,2023-10-30,9,activated,False,265,42
3863,2023-11-24,2023-12-05,1,activated,False,2120,66
3864,2023-06-27,2023-07-05,4,activated,False,2823,4
3865,2023-01-28,2023-02-27,5,activated,False,3562,23
3866,2023-02-16,2023-02-17,6,activated,False,555,14
3867,2023-04-11,2023-04-12,6,completed,False,4129,90
3868,2023-08-07,2023-08-16,10,activated,False,3521,29
3869,2023-01-16,2023-02-03,9,completed,False,3396,45
3870,2023-02-14,2023-02-16,9,activated,False,1661,100
3871,2023-08-21,2023-08-25,10,draft,False,363,41
3872,2023-01-08,2023-01-31,10,activated,False,3512,51
3873,2023-07-18,2023-07-20,7,activated,False,3501,29
3874,2023-06-29,2023-07-23,6,activated,False,3320,79
3875,2023-08-02,2023-08-30,10,activated,False,3362,44
3876,2023-11-18,2023-11-22,2,activated,False,4264,13
3877,2023-04-28,2023-05-08,6,none,False,4340,92
3878,2023-09-27,2023-09-28,2,activated,False,4384,92
3879,2023-12-30,2024-01-08,10,none,False,2545,23
3880,2023-06-10,2023-06-15,1,activated,False,2351,59
3881,2023-09-20,2023-09-29,6,activated,False,4273,34
3882,2023-05-29,2023-06-17,5,activated,False,3771,25
3883,2023-01-19,2023-02-08,6,activated,False,4856,38
3884,2023-04-29,2023-05-20,2,activated,False,1749,11
3885,2023-12-28,2024-01-20,10,activated,False,4379,78
3886,2023-01-24,2023-01-28,10,activated,False,4660,99
3887,2023-05-23,2023-06-12,4,activated,False,919,36
3888,2023-12-25,2024-01-01,8,activated,False,2352,99
3889,2023-12-27,2023-12-31,3,activated,False,4196,80
3890,2023-03-27,2023-04-01,7,activated,False,2465,88
3891,2023-11-13,2023-12-13,6,activated,False,1281,94
3892,2023-08-23,2023-09-04,5,activated,False,4971,48
3893,2023-01-21,2023-02-17,6,activated,False,932,97
3894,2023-09-04,2023-09-10,1,activated,False,4943,78
3895,2023-02-24,2023-02-26,7,activated,False,1861,45
3896,2023-10-09,2023-10-16,9,activated,False,1699,46
3897,2023-05-08,2023-05-09,8,activated,False,3962,25
3898,2023-04-08,2023-04-09,9,activated,False,212,62
3899,2023-07-27,2023-08-04,10,activated,False,4302,81
3900,2023-05-29,2023-06-28,5,activated,False,4022,99
3901,2023-10-03,2023-10-17,5,activated,False,3888,27
3902,2023-06-24,2023-07-24,1,activated,False,4578,83
3903,2023-02-01,2023-02-28,8,activated,False,3668,101
3904,2023-04-07,2023-04-20,6,activated,False,1038,39
3905,2023-01-11,2023-01-31,9,activated,False,4864,98
3906,2023-04-12,2023-04-22,7,activated,False,435,19
3907,2023-09-24,2023-10-15,6,activated,False,2440,98
3908,2023-09-15,2023-10-11,10,activated,False,2446,96
3909,2023-07-20,2023-08-03,3,activated,False,4709,43
3910,2023-04-03,2023-04-23,4,none,False,1231,90
3911,2023-04-26,2023-04-30,3,cancelled,False,2438,40
3912,2023-01-02,2023-01-04,9,activated,False,4465,2
3913,2023-11-29,2023-12-03,9,activated,False,4964,78
3914,2023-11-29,2023-12-07,6,activated,False,2024,20
3915,2023-02-27,2023-03-24,1,activated,False,4570,12
3916,2023-03-19,2023-03-21,8,activated,False,1207,93
3917,2023-12-03,2023-12-09,10,draft,False,3998,80
3918,2023-07-08,2023-07-17,9,draft,False,3954,24
3919,2023-07-22,2023-08-04,6,activated,False,2327,1
3920,2023-02-11,2023-02-12,8,activated,False,2731,4
3921,2023-11-07,2023-11-15,1,activated,False,3295,41
3922,2023-08-10,2023-08-30,9,activated,False,4091,42
3923,2023-01-16,2023-02-10,3,activated,False,4926,58
3924,2023-11-09,2023-11-23,4,completed,False,4612,20
3925,2023-09-24,2023-10-24,2,activated,False,2177,25
3926,2023-06-22,2023-07-14,4,activated,False,389,82
3927,2023-06-23,2023-07-20,10,activated,False,1323,5
3928,2023-08-11,2023-08-12,6,activated,False,2282,29
3929,2023-03-17,2023-03-27,7,activated,False,398,12
3930,2023-12-21,2023-12-27,2,activated,False,4544,57
3931,2023-03-16,2023-03-24,2,activated,False,2795,60
3932,2023-06-04,2023-06-17,8,activated,False,2284,8
3933,2023-01-06,2023-01-12,8,activated,False,3924,20
3934,2023-12-01,2023-12-31,9,activated,False,1303,3
3935,2023-09-08,2023-10-05,1,activated,False,3259,54
3936,2023-10-10,2023-10-19,1,activated,False,3819,85
3937,2023-08-25,2023-09-11,10,activated,False,4613,3
3938,2023-08-24,2023-09-16,6,activated,False,2548,61
3939,2023-06-06,2023-06-25,4,activated,False,4581,67
3940,2023-08-24,2023-09-12,9,activated,False,624,91
3941,2023-07-28,2023-08-18,3,activated,False,1631,32
3942,2023-08-13,2023-09-03,10,activated,False,56,82
3943,2023-07-15,2023-08-12,3,activated,False,1495,2
3944,2023-12-23,2024-01-02,4,activated,False,335,61
3945,2023-10-24,2023-11-15,4,activated,False,3178,61
3946,2023-01-26,2023-02-14,4,activated,False,3877,24
3947,2023-08-12,2023-08-13,7,activated,False,2802,48
3948,2023-06-08,2023-06-27,4,activated,False,659,27
3949,2023-12-27,2024-01-06,8,activated,False,4502,76
3950,2023-07-18,2023-07-22,1,activated,False,3876,74
3951,2023-06-23,2023-07-06,5,activated,False,4020,39
3952,2023-12-12,2023-12-26,3,activated,False,4158,20
3953,2023-08-05,2023-08-18,10,activated,False,3613,71
3954,2023-07-10,2023-08-05,4,activated,False,3172,67
3955,2023-09-07,2023-09-13,6,activated,False,741,45
3956,2023-10-25,2023-10-27,3,none,False,4539,74
3957,2023-10-14,2023-11-13,1,activated,False,2786,38
3958,2023-03-01,2023-03-20,7,draft,False,96,70
3959,2023-03-29,2023-03-31,4,activated,False,4261,94
3960,2023-08-20,2023-09-11,8,activated,False,701,81
3961,2023-09-20,2023-10-15,2,activated,False,824,17
3962,2023-04-05,2023-05-02,10,activated,False,639,50
3963,2023-10-29,2023-11-21,10,activated,False,1993,52
3964,2023-12-04,2023-12-26,10,activated,False,3570,63
3965,2023-01-14,2023-02-06,6,activated,False,1253,64
3966,2023-04-27,2023-05-06,2,activated,False,1110,3
3967,2023-09-12,2023-10-08,3,activated,False,4007,32
3968,2023-06-26,2023-07-13,7,activated,False,2780,22
3969,2023-11-06,2023-11-13,6,activated,False,3746,29
3970,2023-09-12,2023-10-01,9,activated,False,4400,88
3971,2023-11-18,2023-11-22,5,cancelled,False,4490,26
3972,2023-01-07,2023-01-28,8,activated,False,1107,98
3973,2023-05-04,2023-05-25,4,activated,False,4253,30
3974,2023-04-21,2023-05-18,5,activated,False,3362,101
3975,2023-10-12,2023-10-19,5,activated,False,215,92
3976,2023-03-17,2023-03-26,10,activated,False,2005,30
3977,2023-01-27,2023-02-07,6,activated,False,3912,18
3978,2023-02-20,2023-03-08,3,activated,False,1127,91
3979,2023-07-10,2023-07-30,3,activated,False,3599,36
3980,2023-11-08,2023-11-15,3,activated,False,3581,44
3981,2023-01-17,2023-02-01,2,activated,False,1666,12
3982,2023-06-19,2023-07-14,10,activated,False,3057,40
3983,2023-07-09,2023-07-21,2,activated,False,4524,10
3984,2023-10-02,2023-10-10,7,completed,False,2936,76
3985,2023-05-21,2023-06-02,10,activated,False,881,33
3986,2023-09-08,2023-09-18,4,activated,False,855,51
3987,2023-11-15,2023-12-04,2,cancelled,False,1363,22
3988,2023-08-14,2023-08-27,8,activated,False,1335,40
3989,2023-09-26,2023-09-29,10,activated,False,236,81
3990,2023-11-25,2023-12-23,8,activated,False,83,69
3991,2023-01-27,2023-02-16,3,activated,False,3920,5
3992,2023-04-22,2023-05-13,5,activated,False,4506,19
3993,2023-08-01,2023-08-21,4,activated,False,4767,4
3994,2023-12-13,2023-12-25,8,activated,False,1529,49
3995,2023-10-20,2023-11-04,10,activated,False,2780,95
3996,2023-12-27,2024-01-25,4,completed,False,4862,63
3997,2023-07-16,2023-07-18,7,activated,False,1411,73
3998,2023-07-23,2023-08-16,7,activated,False,197,75
3999,2023-03-22,2023-04-09,4,activated,False,693,39
4000,2023-11-28,2023-12-18,8,activated,False,4442,50
4001,2024-01-04,2024-02-03,10,activated,False,989,17
4002,2024-01-01,2024-01-12,9,completed,False,1155,40
4003,2024-02-09,2024-03-08,7,activated,False,2214,98
4004,2024-03-08,2024-03-25,10,activated,False,3287,96
4005,2024-02-25,2024-03-16,4,activated,False,489,95
4006,2024-11-08,2024-11-09,7,completed,False,118,11
4007,2024-10-10,2024-10-20,1,activated,False,110,96
4008,2024-10-04,2024-10-07,6,activated,False,1605,31
4009,2024-01-07,2024-01-24,5,activated,False,1959,92
4010,2024-01-09,2024-01-20,6,activated,False,2407,13
4011,2024-11-11,2024-11-26,1,draft,False,1573,14
4012,2024-11-12,2024-12-03,9,activated,False,4791,68
4013,2024-05-14,2024-06-09,5,activated,False,3734,20
4014,2024-06-24,2024-07-09,3,completed,False,3386,73
4015,2024-11-04,2024-11-14,2,activated,False,2186,88
4016,2024-12-30,2025-01-13,9,activated,False,1867,40
4017,2024-06-16,2024-06-30,5,activated,False,90,86
4018,2024-07-31,2024-08-19,6,completed,False,4949,85
4019,2024-09-24,2024-10-17,3,activated,False,104,50
4020,2024-07-21,2024-08-02,5,activated,False,2048,79
4021,2024-07-19,2024-07-27,8,draft,False,3784,75
4022,2024-11-06,2024-11-17,2,activated,False,2334,84
4023,2024-09-16,2024-10-16,1,activated,False,1985,22
4024,2024-07-29,2024-08-12,9,activated,False,2320,58
4025,2024-10-01,2024-10-31,7,activated,False,4883,16
4026,2024-12-22,2025-01-17,6,activated,False,3348,68
4027,2024-03-23,2024-03-25,3,activated,False,3257,46
4028,2024-12-08,2025-01-07,9,activated,False,2886,84
4029,2024-09-27,2024-10-05,7,activated,False,878,17
4030,2024-02-28,2024-03-28,2,activated,False,2958,85
4031,2024-08-05,2024-08-29,3,activated,False,4281,72
4032,2024-12-28,2025-01-12,5,activated,False,1883,80
4033,2024-06-02,2024-06-30,2,activated,False,1157,77
4034,2024-04-01,2024-04-21,5,activated,False,1475,2
4035,2024-09-21,2024-10-08,1,activated,False,2486,49
4036,2024-11-22,2024-11-29,1,activated,False,841,18
4037,2024-03-30,2024-04-13,7,activated,False,4532,87
4038,2024-01-18,2024-01-24,3,draft,False,4525,57
4039,2024-04-07,2024-05-05,7,activated,False,451,78
4040,2024-07-06,2024-07-19,4,activated,False,1366,20
4041,2024-11-29,2024-12-24,2,activated,False,247,89
4042,2024-02-13,2024-03-10,4,activated,False,2003,32
4043,2024-10-02,2024-10-30,6,activated,False,4333,80
4044,2024-06-23,2024-07-23,6,activated,False,4519,29
4045,2024-02-08,2024-02-16,10,activated,False,3135,26
4046,2024-04-01,2024-04-29,6,completed,False,2668,19
4047,2024-02-28,2024-03-12,6,activated,False,298,46
4048,2024-01-27,2024-02-13,10,activated,False,393,31
4049,2024-01-28,2024-01-29,5,activated,False,3859,85
4050,2024-10-13,2024-10-15,8,activated,False,3785,75
4051,2024-08-30,2024-09-02,1,activated,False,367,39
4052,2024-09-07,2024-09-15,5,activated,False,2100,15
4053,2024-06-25,2024-07-05,5,activated,False,3418,89
4054,2024-09-16,2024-10-13,8,completed,False,3157,79
4055,2024-04-30,2024-05-17,7,activated,False,504,66
4056,2024-02-10,2024-02-25,7,activated,False,2815,50
4057,2024-08-25,2024-09-12,2,activated,False,2092,72
4058,2024-02-24,2024-03-11,10,activated,False,2622,93
4059,2024-12-07,2024-12-20,7,activated,False,2650,80
4060,2024-05-14,2024-06-02,5,none,False,2414,9
4061,2024-02-11,2024-02-28,3,activated,False,2522,54
4062,2024-12-29,2025-01-19,5,activated,False,1561,67
4063,2024-02-05,2024-02-24,5,completed,False,2574,83
4064,2024-03-12,2024-03-28,8,activated,False,2136,41
4065,2024-10-21,2024-10-29,1,activated,False,2510,42
4066,2024-07-12,2024-07-27,9,activated,False,1283,40
4067,2024-10-22,2024-11-07,5,activated,False,3592,89
4068,2024-05-22,2024-06-15,10,activated,False,1355,56
4069,2024-03-21,2024-03-30,7,activated,False,4688,50
4070,2024-05-18,2024-05-28,7,activated,False,2027,10
4071,2024-03-19,2024-03-26,3,activated,False,919,26
4072,2024-06-26,2024-06-29,8,activated,False,65,50
4073,2024-10-10,2024-11-05,3,activated,False,1261,29
4074,2024-02-08,2024-02-12,4,activated,False,2777,50
4075,2024-11-15,2024-11-22,9,completed,False,4949,96
4076,2024-05-21,2024-06-05,3,activated,False,4109,67
4077,2024-04-23,2024-05-02,6,activated,False,2374,78
4078,2024-06-15,2024-06-16,2,activated,False,942,59
4079,2024-03-21,2024-03-25,10,activated,False,4997,64
4080,2024-06-29,2024-07-08,3,activated,False,528,80
4081,2024-08-29,2024-09-09,3,activated,False,2132,100
4082,2024-04-16,2024-04-30,10,activated,False,2086,7
4083,2024-07-03,2024-07-13,6,activated,False,1801,21
4084,2024-01-24,2024-02-16,1,completed,False,4995,67
4085,2024-12-30,2025-01-21,8,activated,False,3147,54
4086,2024-07-26,2024-08-07,7,activated,False,3559,80
4087,2024-07-31,2024-08-12,4,completed,False,126,76
4088,2024-11-03,2024-11-30,7,activated,False,101,93
4089,2024-01-20,2024-02-19,10,activated,False,2487,35
4090,2024-04-09,2024-04-23,7,activated,False,1008,85
4091,2024-10-10,2024-11-05,2,activated,False,4962,99
4092,2024-12-11,2024-12-20,4,cancelled,False,4188,48
4093,2024-04-16,2024-05-04,6,activated,False,1542,29
4094,2024-06-16,2024-06-22,5,completed,False,2821,73
4095,2024-03-19,2024-04-18,1,activated,False,2878,6
4096,2024-12-25,2025-01-24,1,activated,False,4808,92
4097,2024-08-10,2024-09-08,6,activated,False,618,100
4098,2024-02-12,2024-03-03,5,activated,False,2160,31
4099,2024-02-07,2024-02-15,1,completed,False,4640,36
4100,2024-11-06,2024-11-22,10,activated,False,3947,3
4101,2024-09-16,2024-10-03,4,activated,False,3723,85
4102,2024-11-05,2024-11-19,5,activated,False,3467,74
4103,2024-10-08,2024-10-25,8,activated,False,2116,9
4104,2024-04-17,2024-04-22,8,activated,False,1672,82
4105,2024-12-30,2025-01-09,1,activated,False,2616,15
4106,2024-03-01,2024-03-30,4,completed,False,3072,38
4107,2024-03-19,2024-03-23,8,activated,False,3242,18
4108,2024-04-11,2024-04-23,4,activated,False,62,69
4109,2024-08-06,2024-08-30,5,activated,False,248,28
4110,2024-02-19,2024-03-07,8,activated,False,688,72
4111,2024-10-30,2024-11-03,1,activated,False,628,6
4112,2024-03-30,2024-04-19,1,activated,False,610,96
4113,2024-08-31,2024-09-19,5,activated,False,1489,52
4114,2024-12-17,2025-01-07,1,activated,False,3002,51
4115,2024-08-31,2024-09-07,6,activated,False,3977,61
4116,2024-05-19,2024-06-15,2,activated,False,1471,74
4117,2024-11-22,2024-12-19,4,activated,False,3436,97
4118,2024-09-30,2024-10-24,10,activated,False,2052,24
4119,2024-06-04,2024-07-02,6,activated,False,4900,54
4120,2024-01-11,2024-01-30,7,activated,False,1814,76
4121,2024-04-26,2024-05-06,5,activated,False,942,41
4122,2024-06-02,2024-06-22,6,completed,False,1887,42
4123,2024-10-09,2024-11-02,7,activated,False,1376,95
4124,2024-10-24,2024-10-30,4,activated,False,2167,24
4125,2024-01-31,2024-02-19,2,draft,False,4340,35
4126,2024-02-15,2024-03-04,8,activated,False,2439,49
4127,2024-10-25,2024-11-24,8,activated,False,1632,27
4128,2024-01-23,2024-02-01,8,activated,False,2684,63
4129,2024-02-25,2024-03-15,3,activated,False,1785,70
4130,2024-10-08,2024-10-22,4,completed,False,1924,66
4131,2024-09-06,2024-09-22,8,completed,False,569,64
4132,2024-12-20,2025-01-18,10,activated,False,4596,30
4133,2024-10-31,2024-11-07,9,activated,False,4874,37
4134,2024-09-19,2024-10-07,1,activated,False,276,43
4135,2024-10-13,2024-10-21,2,activated,False,766,100
4136,2024-03-31,2024-04-10,7,activated,False,3456,9
4137,2024-10-05,2024-10-18,8,cancelled,False,2699,37
4138,2024-12-01,2024-12-08,10,activated,False,3360,68
4139,2024-01-13,2024-01-15,9,activated,False,1056,68
4140,2024-09-12,2024-09-13,2,activated,False,4789,78
4141,2024-10-20,2024-11-06,9,activated,False,2065,20
4142,2024-04-10,2024-05-03,6,activated,False,4623,17
4143,2024-11-23,2024-11-25,2,activated,False,3026,29
4144,2024-10-30,2024-11-13,8,activated,False,2757,15
4145,2024-10-29,2024-11-23,3,cancelled,False,4995,101
4146,2024-06-06,2024-07-01,6,activated,False,725,94
4147,2024-10-28,2024-11-25,8,activated,False,2626,49
4148,2024-02-26,2024-03-12,10,activated,False,3739,55
4149,2024-08-27,2024-08-31,5,activated,False,1393,46
4150,2024-11-29,2024-12-10,10,activated,False,3947,63
4151,2024-07-01,2024-07-04,5,activated,False,4886,101
4152,2024-11-04,2024-11-17,4,activated,False,372,51
4153,2024-03-04,2024-03-07,7,activated,False,4433,65
4154,2024-08-11,2024-09-02,2,activated,False,1151,97
4155,2024-02-21,2024-03-19,3,activated,False,495,17
